text_idx,stat_automated_readability_index,stat_avg_sent_len,stat_avg_word_len,stat_char_count,stat_coleman_liau_index,stat_dale_chall_readability_score,stat_difficult_words,stat_flesch_kincaid_grade,stat_flesch_reading_ease,stat_gunning_fog,stat_has_because,stat_has_example,stat_has_multiple_choice,stat_has_therefore,stat_linsear_write_formula,stat_long_word_ratio,stat_max_sent_len,stat_mcalpine_eflaw,stat_n_comma,stat_n_exclaim,stat_n_newlines,stat_n_paragraphs,stat_n_paren,stat_n_question,stat_n_quote,stat_n_semicolon,stat_sentence_count,stat_smog_index,stat_spache_readability,stat_text_standard,stat_ttr,stat_unique_words,stat_word_count,stat_word_entropy
0,3.5369289265867216,9.555555555555555,4.135658914728682,1378,5.324324324324323,7.605611612711613,25.0,4.51430501930502,80.4398685773686,5.992337392337393,0.0,0.0,0.0,1.0,3.583333333333333,0.13178294573643412,15,14.192307692307692,8,1,0,1,0,1,0,0,27,8.263242389622931,3.2729205524205525,3.0,0.5852713178294574,151,258,6.720332233659351
1,4.293750000000003,13.4375,3.916279069767442,1088,4.807476635514021,6.882376635514019,13.0,4.348679906542056,87.70703855140188,6.097663551401869,0.0,0.0,0.0,0.0,5.75,0.10697674418604651,31,20.0625,12,0,0,1,0,2,0,0,16,6.907726486568896,3.528613317757009,5.0,0.5581395348837209,120,215,6.5005415739123835
2,4.336793313069908,13.333333333333334,3.9178571428571427,1426,4.714695340501795,6.389485765488991,18.0,4.436589861751152,86.9177419354839,6.461239119303636,0.0,0.0,0.0,0.0,5.875,0.11428571428571428,22,19.714285714285715,17,1,0,1,0,1,8,0,21,7.2636822038024595,3.3595975422427036,5.0,0.55,154,280,6.776558015362401
3,1.5228652482269496,10.636363636363637,3.735042735042735,1163,2.2495726495726522,1.1046529914529915,2.0,1.2541025641025634,101.50756410256413,3.808547008547009,0.0,0.0,0.0,0.0,3.7272727272727275,0.0641025641025641,19,13.11111111111111,8,0,0,1,0,5,19,0,22,5.82211442006289,2.2447606837606835,1.0,0.46153846153846156,108,234,6.218333358869233
4,4.471618929016191,11.416666666666666,4.124087591240876,745,5.098611111111108,7.575392424242424,11.0,4.593232323232325,85.4477272727273,6.903030303030303,1.0,0.0,0.0,0.0,5.75,0.10218978102189781,26,18.90909090909091,9,0,0,1,0,3,0,0,12,7.348242739294969,3.3417626262626263,4.0,0.6058394160583942,83,137,6.121953437610953
5,2.6980930587337895,10.894736842105264,3.8309178743961354,1027,3.6463768115942052,5.778763005339435,9.0,3.0811695906432774,92.37684210526317,4.551131451817951,1.0,0.0,0.0,0.0,4.2,0.07729468599033816,23,15.578947368421053,5,1,0,1,0,2,0,0,19,6.339386263674447,2.832162725654716,3.0,0.5555555555555556,115,207,6.5271140568540815
6,4.413047313552525,12.9,3.9354005167958657,1964,4.823896103896107,6.63272301836095,32.0,5.341352440662789,80.41350649350652,7.284370801612181,1.0,0.0,0.0,0.0,6.857142857142857,0.12919896640826872,26,19.82758620689655,17,1,0,1,0,0,4,0,30,8.326086129247047,3.5373900582176443,6.0,0.4935400516795866,191,387,6.9249638171315215
7,5.697698924731181,9.176470588235293,4.32051282051282,880,7.455263157894741,7.774968596491228,17.0,5.363315789473685,74.65887719298246,6.421754385964913,0.0,0.0,0.0,0.0,5.555555555555555,0.16666666666666666,18,14.133333333333333,9,0,0,1,0,2,2,0,17,8.841846274778883,3.455957894736842,5.0,0.6666666666666666,104,156,6.430913597412583
8,6.80292082111437,13.772727272727273,4.382838283828383,1705,7.282200647249194,8.11457849367461,35.0,6.270251544571934,75.12449470432482,6.783230361871138,0.0,0.0,0.0,0.0,5.875,0.20462046204620463,34,20.09090909090909,14,2,0,1,0,2,6,0,22,8.150884317080207,4.238826566637246,6.0,0.5511551155115512,167,303,6.9004700862788155
9,9.841502613240419,17.875,4.608391608391608,1645,9.084320557491292,8.487454355400697,39.0,8.591687717770036,65.41310648954706,10.798693379790942,1.0,0.0,0.0,0.0,7.428571428571429,0.2062937062937063,37,25.4375,13,0,0,1,0,2,8,1,16,11.698219412168324,4.89641049651568,8.0,0.5524475524475524,158,286,6.910244140270124
10,2.133119047619047,14.0,3.585714285714286,666,2.418571428571429,5.568595238095238,7.0,3.2042857142857137,92.86904761904763,4.666666666666667,1.0,0.0,0.0,0.0,4.888888888888889,0.07857142857142857,32,18.25,5,0,0,1,0,2,8,0,10,5.985473137389441,2.975428571428571,4.0,0.5714285714285714,80,140,5.946975563568739
11,7.4686376564277595,12.782608695652174,4.649659863945578,1710,8.835494880546076,8.553296131968146,46.0,6.448383105802051,70.57528228100115,7.4771899886234365,0.0,0.0,0.0,0.0,7.428571428571429,0.21428571428571427,23,17.291666666666668,19,0,0,1,0,0,4,0,23,9.2995712137729,4.438873293515359,6.0,0.564625850340136,166,294,6.709080364256432
12,4.982339181286548,12.925925925925926,4.02865329512894,1803,5.829498525073749,6.821054965585054,32.0,5.14442477876106,80.54243854473947,6.792133726647001,0.0,0.0,0.0,0.0,4.7,0.12034383954154727,21,18.62962962962963,14,0,0,1,0,0,2,0,27,8.045849151850462,3.598713864306784,4.0,0.49570200573065903,173,349,6.748649983177428
13,2.978584558823531,13.642857142857142,3.816753926701571,957,3.672251308900524,5.516493101324299,5.0,2.8158484755158604,94.88562673236835,4.703541730828457,0.0,0.0,0.0,0.0,4.2,0.07853403141361257,28,17.058823529411764,8,0,0,1,0,4,12,0,14,5.088555806805433,2.6933335386510624,4.0,0.43455497382198954,83,191,5.858625044585121
14,0.37048387096774604,8.642857142857142,3.644628099173554,589,1.5268292682926834,5.968829756097561,5.0,1.422634146341462,99.46809756097562,3.93040650406504,0.0,0.0,0.0,0.0,3.230769230769231,0.05785123966942149,15,12.6,2,1,0,1,0,2,0,0,14,6.42735559955562,2.484630894308943,0.0,0.5702479338842975,69,121,5.707612411861472
15,3.1045170998632017,11.052631578947368,3.823809523809524,1052,3.843809523809526,7.106443977591036,11.0,3.5000280112044813,91.9710504201681,5.703081232492998,0.0,0.0,0.0,0.0,4.666666666666667,0.08571428571428572,27,18.529411764705884,10,0,0,1,0,0,0,0,19,6.79490614679532,3.236002801120448,3.0,0.5238095238095238,110,210,6.36583384590955
16,-0.6269932432432412,4.3125,3.36231884057971,364,-1.3917808219178056,7.972526027397261,1.0,0.4140325342465765,100.22050085616442,1.8250000000000002,0.0,0.0,0.0,0.0,1.53125,0.057971014492753624,6,7.0,3,2,0,1,0,0,0,0,16,5.985473137389441,1.600120719178082,0.0,0.4492753623188406,31,69,4.671404754477732
17,13.238614232209734,21.75,4.923371647509579,1603,10.992481203007518,8.47570350877193,41.0,10.755000000000006,57.43583333333335,11.723809523809525,0.0,1.0,0.0,0.0,12.8,0.29118773946360155,95,29.75,11,0,0,1,2,0,6,0,12,12.009924989830619,5.48404887218045,10.0,0.5172413793103449,135,261,6.5781376625054575
18,7.174532019704433,33.57142857142857,4.268085106382979,1284,9.2,9.117394581280788,38.0,4.694679802955665,73.87187192118229,5.952709359605912,0.0,0.0,0.0,0.0,2.8125,0.13617021276595745,82,9.344827586206897,10,0,0,1,0,1,0,0,7,7.75315229805767,3.4782167487684728,6.0,0.6638297872340425,156,235,6.9971873340057
19,9.945142857142855,89.75,4.512534818941504,1991,11.587301587301592,8.923269523809523,62.0,7.717015873015871,62.17742857142861,9.357460317460317,0.0,0.0,0.0,0.0,5.777777777777778,0.17548746518105848,140,16.92,14,0,0,1,0,4,16,0,4,10.878246069084,4.608615873015873,8.0,0.42618384401114207,153,359,6.70069729019335
20,3.986781701444624,12.5,3.9828571428571427,900,4.814772727272729,6.502940584415585,18.0,4.532175324675325,84.9602272727273,7.074025974025975,0.0,1.0,0.0,0.0,7.0,0.10285714285714286,37,18.714285714285715,7,2,0,1,0,5,2,0,14,7.957251820313856,3.5399805194805194,6.0,0.5485714285714286,96,175,6.121370892944279
21,5.400884160756501,12.944444444444445,4.163090128755365,1247,6.0706382978723425,7.442055555555555,22.0,5.017411347517733,82.34361111111112,7.094562647754137,1.0,0.0,0.0,0.0,5.875,0.12446351931330472,25,18.166666666666668,15,1,0,1,0,1,0,0,18,8.515128840125781,3.6679184397163116,5.0,0.5407725321888412,126,233,6.570485832268987
22,9.38103896103896,16.285714285714285,4.754385964912281,1340,9.896069868995632,8.653884154709917,39.0,8.257407985028074,64.99494541484718,10.210979413599501,0.0,0.0,0.0,0.0,6.375,0.22807017543859648,38,22.285714285714285,7,0,0,1,0,0,0,0,14,10.608840637214634,4.9104226450405495,8.0,0.618421052631579,141,228,6.763563424810249
23,3.5600000000000023,12.0,3.9294871794871793,789,4.524358974358975,6.863366666666667,13.0,3.234871794871797,93.24346153846155,6.082051282051282,0.0,0.0,0.0,0.0,5.875,0.16025641025641027,19,18.53846153846154,5,0,0,1,0,0,2,0,13,7.010146845296333,3.578435897435897,6.0,0.5961538461538461,93,156,6.146051021144973
24,4.4116568047337275,15.545454545454545,3.871345029239766,862,4.6082840236686415,6.617098816568047,16.0,5.329704142011835,80.0056804733728,5.67337278106509,0.0,0.0,0.0,0.0,7.142857142857142,0.0935672514619883,35,19.53846153846154,10,0,0,1,0,0,8,0,11,8.841846274778883,3.6388639053254432,4.0,0.5029239766081871,86,171,5.971411522660517
25,0.7380538461538464,7.6923076923076925,3.74,488,1.9280000000000008,5.4391384615384615,2.0,1.6879999999999988,96.6613076923077,3.4769230769230774,0.0,0.0,0.0,0.0,3.0769230769230766,0.13,13,12.0,2,0,0,1,0,0,0,0,13,5.873414542411695,2.0956153846153844,0.0,0.59,59,100,5.515406851231585
26,6.989016185337988,11.08,4.581227436823105,1581,8.624175824175826,8.968014317566492,44.0,7.754881350533527,60.604973721930264,10.608631947762383,1.0,1.0,0.0,0.0,7.75,0.19494584837545126,24,16.782608695652176,7,1,0,1,2,3,0,0,25,11.467429594995785,4.560227743271222,7.0,0.5270758122743683,146,277,6.715490981494758
27,4.210539215686275,63.8,3.7523510971786833,1558,4.481311475409839,6.182341530054645,20.0,3.6036270491803286,91.86128756830603,5.345628415300547,1.0,0.0,0.0,0.0,5.0,0.09090909090909091,164,18.458333333333332,16,0,0,1,0,1,12,0,5,6.21433560688645,3.194809426229508,4.0,0.5266457680250783,168,319,6.857472907438613
