text_idx,readability_score,gold_score
0,9.0148891699248,9.0148891699248
1,13.733769707646843,13.733769707646843
2,11.202567269356752,11.202567269356752
3,8.072820048777404,8.072820048777404
4,6.178714803492177,6.178714803492177
5,6.502141877259095,6.502141877259095
6,8.521173695211719,8.521173695211719
7,8.044479938067672,8.044479938067672
8,7.015722527261056,7.015722527261056
9,10.010410271911532,10.010410271911532
10,7.742912084460679,7.742912084460679
11,8.27906109433121,8.27906109433121
12,11.924044880567797,11.924044880567797
13,8.380093612066554,8.380093612066554
14,10.85746721479077,10.85746721479077
15,10.849076679280548,10.849076679280548
16,9.151322586730227,9.151322586730227
17,10.803320376567285,10.803320376567285
18,11.389218572563397,11.389218572563397
19,5.771652633547459,5.771652633547459
20,11.4470139268005,11.4470139268005
21,5.565160881328405,5.565160881328405
22,11.616008189282118,11.616008189282118
23,7.188902839961625,7.188902839961625
24,6.850252700580496,6.850252700580496
25,10.296158330276885,10.296158330276885
26,7.278774964482108,7.278774964482108
27,10.610322700407554,10.610322700407554
28,12.59171130524197,12.59171130524197
29,12.77083238966298,12.77083238966298
30,7.3356182885247305,7.3356182885247305
31,5.634073684903092,5.634073684903092
32,11.863860768704185,11.863860768704185
33,10.349283342034559,10.349283342034559
34,8.2025855649183,8.2025855649183
35,8.549651528105205,8.549651528105205
36,9.460151601467302,9.460151601467302
37,12.933715816254397,12.933715816254397
38,9.63573826464407,9.63573826464407
39,10.639414334851308,10.639414334851308
40,8.330452754133972,8.330452754133972
41,9.254517067975364,9.254517067975364
42,7.159510955360633,7.159510955360633
43,12.561096311382872,12.561096311382872
44,5.841713503910438,5.841713503910438
45,4.795041027755682,4.795041027755682
46,18.44345585886842,18.44345585886842
47,13.135425574899102,13.135425574899102
48,8.01411515980691,8.01411515980691
49,12.136526975776903,12.136526975776903
50,10.877690575528941,10.877690575528941
51,12.865331034436462,12.865331034436462
52,13.863113769351505,13.863113769351505
53,5.8781824628855786,5.8781824628855786
54,14.865966790194324,14.865966790194324
55,8.280564022299107,8.280564022299107
56,11.40669908571839,11.40669908571839
57,13.552596949899069,13.552596949899069
58,5.001140691416325,5.001140691416325
59,11.150137301155922,11.150137301155922
60,10.500259938383383,10.500259938383383
61,9.562289062510883,9.562289062510883
62,7.066238286174728,7.066238286174728
63,10.496420422366654,10.496420422366654
64,11.102562497124177,11.102562497124177
65,7.35636145336363,7.35636145336363
66,6.77154196597904,6.77154196597904
67,14.109959831145602,14.109959831145602
68,11.127320573357201,11.127320573357201
69,13.843004197350359,13.843004197350359
70,8.625389163782032,8.625389163782032
71,10.662130996462563,10.662130996462563
72,10.22599417931524,10.22599417931524
73,14.564131104976203,14.564131104976203
74,9.817771001348069,9.817771001348069
75,16.08355075116865,16.08355075116865
76,13.029636680567142,13.029636680567142
77,6.731170437859563,6.731170437859563
78,7.113844399694098,7.113844399694098
79,11.876677542520031,11.876677542520031
80,8.35855236489746,8.35855236489746
81,6.6566524176707365,6.6566524176707365
82,8.797972622023941,8.797972622023941
83,11.195343169240811,11.195343169240811
84,10.079339332480506,10.079339332480506
85,14.44091376355497,14.44091376355497
86,8.537093462106736,8.537093462106736
87,9.57356970684088,9.57356970684088
88,9.536806029786884,9.536806029786884
89,11.935208775807103,11.935208775807103
90,9.566418378601053,9.566418378601053
91,6.141220239927752,6.141220239927752
92,4.899171366182,4.899171366182
93,10.910368091180604,10.910368091180604
94,8.992120675537734,8.992120675537734
95,7.638724552742244,7.638724552742244
96,7.8728395237441475,7.8728395237441475
97,7.801890589201442,7.801890589201442
98,9.37089248329744,9.37089248329744
99,15.456299389665073,15.456299389665073
100,9.298558649274145,9.298558649274145
101,8.713915494017552,8.713915494017552
102,5.353070046088087,5.353070046088087
103,10.07269954599683,10.07269954599683
104,10.176023322814014,10.176023322814014
105,19.11723024810944,19.11723024810944
106,10.091803910221888,10.091803910221888
107,9.761744981620389,9.761744981620389
108,6.523873177761561,6.523873177761561
109,15.238315699958193,15.238315699958193
110,8.495649734260494,8.495649734260494
111,14.244763048329773,14.244763048329773
112,11.061166324185956,11.061166324185956
113,6.259958562530619,6.259958562530619
114,5.6104304198759065,5.6104304198759065
115,9.919415111086858,9.919415111086858
116,8.82823665023244,8.82823665023244
117,12.26707235718452,12.26707235718452
118,13.10773915163524,13.10773915163524
119,7.862872373842796,7.862872373842796
120,7.5092516570799095,7.5092516570799095
121,9.315189078281296,9.315189078281296
122,13.120377125213858,13.120377125213858
123,13.383344255063188,13.383344255063188
124,10.766122933089163,10.766122933089163
125,7.114177354080203,7.114177354080203
126,9.690487170809686,9.690487170809686
127,9.88651280895849,9.88651280895849
128,3.587153476435282,3.587153476435282
129,7.178214134276423,7.178214134276423
130,15.183180809167828,15.183180809167828
131,12.572204206452392,12.572204206452392
132,11.850518254628323,11.850518254628323
133,11.275360927539486,11.275360927539486
134,11.586726212784605,11.586726212784605
135,7.4383471229887475,7.4383471229887475
136,13.009510859097418,13.009510859097418
137,15.284776515009773,15.284776515009773
138,7.083320545134498,7.083320545134498
139,9.485431055111876,9.485431055111876
140,14.16745275771128,14.16745275771128
141,15.287214012539362,15.287214012539362
142,8.482017940535831,8.482017940535831
143,7.721267240011343,7.721267240011343
144,8.331629422883601,8.331629422883601
145,11.671936340609758,11.671936340609758
146,13.183285294399605,13.183285294399605
147,7.179157610370827,7.179157610370827
148,8.758179872239229,8.758179872239229
149,8.290060267005318,8.290060267005318
150,9.321912213181498,9.321912213181498
151,9.548448644089643,9.548448644089643
152,8.498630134915805,8.498630134915805
153,10.636485378132631,10.636485378132631
154,12.325086253313263,12.325086253313263
155,11.234506835869407,11.234506835869407
156,11.019472419535969,11.019472419535969
157,10.04604564810641,10.04604564810641
158,7.8660770505292446,7.8660770505292446
159,10.348467088390027,10.348467088390027
160,6.118294754980779,6.118294754980779
161,9.367871874652865,9.367871874652865
162,8.164779354641047,8.164779354641047
163,13.407930825354129,13.407930825354129
164,10.897259075916102,10.897259075916102
165,11.313459305911834,11.313459305911834
166,5.68801651932696,5.68801651932696
167,10.168483869903577,10.168483869903577
168,12.31374765046212,12.31374765046212
169,9.715005998153384,9.715005998153384
170,8.441266335485892,8.441266335485892
171,8.331452324403633,8.331452324403633
172,10.711669882612474,10.711669882612474
173,10.427914085748,10.427914085748
174,10.667377095082895,10.667377095082895
175,5.500182544542591,5.500182544542591
176,8.748441745958441,8.748441745958441
177,7.752721054146605,7.752721054146605
178,10.330115972321547,10.330115972321547
179,10.155751450984042,10.155751450984042
180,6.294850388662997,6.294850388662997
181,13.20487910715785,13.20487910715785
182,13.604203600373145,13.604203600373145
183,9.731469275330067,9.731469275330067
184,14.51831855412956,14.51831855412956
185,12.112485437561912,12.112485437561912
186,13.414478538918127,13.414478538918127
187,11.459224114412915,11.459224114412915
188,6.533428667676577,6.533428667676577
189,12.151714286143909,12.151714286143909
190,13.720423630988838,13.720423630988838
191,4.411651870490114,4.411651870490114
192,10.528395199543159,10.528395199543159
193,12.539193375957963,12.539193375957963
194,9.287526196142867,9.287526196142867
195,7.569708212682431,7.569708212682431
196,12.194404914109352,12.194404914109352
197,9.870640898162328,9.870640898162328
198,10.299866574967464,10.299866574967464
199,7.006426526404534,7.006426526404534
200,16.24249424805688,16.24249424805688
201,8.615831456961686,8.615831456961686
202,10.465400321970343,10.465400321970343
203,5.638865993871851,5.638865993871851
204,10.719174926041976,10.719174926041976
205,13.276114869315311,13.276114869315311
206,12.800471132686084,12.800471132686084
207,8.926861552338039,8.926861552338039
208,8.603899060998904,8.603899060998904
209,9.57197208577916,9.57197208577916
210,11.954742760386704,11.954742760386704
211,7.967432309166355,7.967432309166355
212,13.109853228983827,13.109853228983827
213,8.872936370757325,8.872936370757325
214,10.901427966598066,10.901427966598066
215,7.1488768364611275,7.1488768364611275
216,11.162569272589565,11.162569272589565
217,9.746309831439984,9.746309831439984
218,14.23431547916968,14.23431547916968
219,7.168063958423533,7.168063958423533
220,18.867030124063614,18.867030124063614
221,14.019204071382273,14.019204071382273
222,5.575450809159593,5.575450809159593
223,8.158571331734908,8.158571331734908
224,11.006927932516787,11.006927932516787
225,13.042290421079537,13.042290421079537
226,8.985874056330909,8.985874056330909
227,8.791349414908805,8.791349414908805
228,8.45484135764318,8.45484135764318
229,9.909592607369927,9.909592607369927
230,7.976787826240357,7.976787826240357
231,7.64352835462069,7.64352835462069
232,5.942520367465947,5.942520367465947
233,5.587155164895817,5.587155164895817
234,7.4259016464370236,7.4259016464370236
235,10.494237661212036,10.494237661212036
236,6.517236973569661,6.517236973569661
237,12.383077142857143,12.383077142857143
238,10.762731697212164,10.762731697212164
239,8.280337517600026,8.280337517600026
240,8.766078856295163,8.766078856295163
241,9.759110863565741,9.759110863565741
242,7.329506215072638,7.329506215072638
243,15.704935013197613,15.704935013197613
244,11.175702980567687,11.175702980567687
245,7.866579662677323,7.866579662677323
246,11.214028717875618,11.214028717875618
247,10.759430442590574,10.759430442590574
248,7.98463928165057,7.98463928165057
249,11.711672008711668,11.711672008711668
250,12.728622149442304,12.728622149442304
251,9.259684087884887,9.259684087884887
252,7.767593784537695,7.767593784537695
253,9.683071232296797,9.683071232296797
254,11.671241272404746,11.671241272404746
255,7.879494262171588,7.879494262171588
256,11.674312904246829,11.674312904246829
257,11.234624061823514,11.234624061823514
258,9.445830091865822,9.445830091865822
259,10.568315654231188,10.568315654231188
260,10.470367559565151,10.470367559565151
261,9.156466764830578,9.156466764830578
262,12.049948435297194,12.049948435297194
263,5.5652021435361565,5.5652021435361565
264,9.704101981594146,9.704101981594146
265,6.163450337801654,6.163450337801654
266,10.732255821589453,10.732255821589453
267,11.937909009099963,11.937909009099963
268,12.961412668518028,12.961412668518028
269,9.419568030744648,9.419568030744648
270,3.9902329919096586,3.9902329919096586
271,10.15935298832367,10.15935298832367
272,6.37715191992428,6.37715191992428
273,13.645291032498411,13.645291032498411
274,6.069255275911563,6.069255275911563
275,5.701785592879228,5.701785592879228
276,8.816166579849224,8.816166579849224
277,8.893538882056099,8.893538882056099
